code,name_full,name_short,name_abbrev,principal_activities,industry_group_name,sector_name,listing_date,delisting_date,web_address,mailing_address,phone_number,fax_number,registry_name,registry_address,registry_phone_number,foreign_exempt,logo_image_url,primary_share_code,recent_announcement,products,latest_annual_reports_id,latest_annual_reports_release_date,latest_annual_reports_document_date,latest_annual_reports_url,latest_annual_reports_title,is_latest_annual_reports_market_sensitive,latest_annual_reports_no_of_pages,isin_code,product_desc,last_price,open_price,day_high_price,day_low_price,change_price,change_in_percent,volume,bid_price,offer_price,previous_close_price,previous_day_percentage_change,year_high_price,year_high_date,year_low_price,year_low_date,last_trade_date,price_to_earning_ratio,earning_per_share,average_daily_volume,annual_dividend_yield,market_cap,number_of_shares,deprecated_market_cap,deprecated_number_of_shares,suspended,indices_index_code,last_dividend_announce_date,last_dividend_ex_date,last_dividend_payable_date,last_dividend_record_date,last_dividend_amount_in_dollars,last_dividend_raw_franked_percentage,last_dividend_type,last_dividend_comments,last_dividend_books_close_date,fundamental_data_date
OCC,ORTHOCELL LIMITED,ORTHOCELL,ORTHOCELL LIMITED,Regenerative medicine sector for chronic degenerative diseases and injury.,"Pharmaceuticals, Biotechnology & Life Sciences",Health Care,2014-08-12T00:00:00+1000,,http://www.orthocell.com.au,"Building 191 Murdoch University, South Street, MURDOCH, WA, AUSTRALIA, 6150",(08) 9360 2888,(08) 9360 2899,AUTOMIC REGISTRY SERVICES,"LEVEL 2, 267 St Georges Terrace,, PERTH, WA, AUSTRALIA, 6000",(08) 9324 2099,false,,OCC,false,"""shares""",02141378,2019-08-30T14:48:48+1000,2019-08-30T14:45:00+1000,http://www.asx.com.au/asxpdf/20190830/pdf/4482bntm54vxzc.pdf,Appendix 4E and Annual Report to Shareholders,true,62,AU000000OCC6,Ordinary Fully Paid,0.345,0.34,0.35,0.34,0.000,0%,706346,0.34,0.35,0.345,1.471%,0.68,2019-11-01T00:00:00+1100,0.18,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.049,472355,0,63751500,184786957,63752000,184786957,false,,,,,,,,,,,2020-08-11 00:00:00.000
OCL,OBJECTIVE CORPORATION LIMITED,OBJECTIVE,OBJECTIVE CORP,"The Company is a software company specialising in enterprise content management. This includes technologies which deal with document management, record keeping, workflow, web content management.",Software & Services,Information Technology,2000-08-17T00:00:00+1000,,http://www.objective.com,"Level 30, 177 Pacific Highway, NORTH SYDNEY, NSW, AUSTRALIA, 2060",(02) 9955 2288,(02) 9955 5011,BOARDROOM PTY LIMITED,"LEVEL 12, 225 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9290 9600,false,,OCL,true,"""shares""",02163652,2019-10-25T08:24:09+1100,2019-10-25T07:10:34+1100,http://www.asx.com.au/asxpdf/20191025/pdf/449vmnnh3ys9jn.pdf,Annual Report to Shareholders,false,66,AU000000OCL7,Ordinary Fully Paid,10.16,10.35,10.48,10.1,-0.14,-1.359%,83905,10.02,10.44,10.3,-1.905%,10.85,2020-07-31T00:00:00+1000,3.202,2019-08-27T00:00:00+1000,2020-08-11T00:00:00+1000,98.1,0.105,69855,0.49,964907821,93680371,951793000,93680371,false,XAO,2019-08-28T00:00:00+1000,2019-09-06T00:00:00+1000,2019-09-16T00:00:00+1000,2019-09-09T00:00:00+1000,0.06,83.3333,Final,5C FR @ 30%;NIL CFI;  1C SPECIAL;DRP SUSP,2019-09-09T00:00:00+1000,2020-08-11 00:00:00.000
ODA,ORCODA LIMITED,ORCODA LIM,ORCODA LIMITED,Transport Logistics Systems,Software & Services,Information Technology,1986-09-15T00:00:00+1000,,http://www.orcoda.com,"Level 7, 10 Queens Road, ST KILDA, VIC, AUSTRALIA, 3004",+61 3 9866 7333,+61 3 9866 7303,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,,ODA,false,"""shares""",02151630,2019-09-26T17:03:24+1000,2019-09-26T16:46:25+1000,http://www.asx.com.au/asxpdf/20190926/pdf/448x2tpkddfkpz.pdf,Orcoda Limited's 2019 Annual Report,false,55,AU0000022261,Ordinary Fully Paid,0.096,0,0,0,0.000,0%,0,0.096,0.12,0.096,-4%,0.29,2019-09-30T00:00:00+1000,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,17.78,0.0054,95083,0,11139699,116038532,11140000,116038532,false,,,,,,,,,,,2020-08-11 00:00:00.000
ODM,ODIN METALS LIMITED,ODIN,ODIN METALS LIMITED,Gold Exploration,Materials,Metals & Mining,2010-08-05T00:00:00+1000,,http://odinmetals.com.au/,"Ground floor, 35 Richardson Street, WEST PERTH, WA, AUSTRALIA, 6005",-,-,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 5, 115 Grenfell Street, ADELAIDE, SA, AUSTRALIA, 5000",08 8236 2300,false,,ODM,false,"""shares""",02148797,2019-09-19T14:50:27+1000,2019-09-19T14:45:53+1000,http://www.asx.com.au/asxpdf/20190919/pdf/448p1vlvl7cwb5.pdf,Annual Report 2019,false,49,AU000000ODM3,Ordinary Fully Paid,0.027,0.028,0.028,0.027,0.000,0%,2806996,0.026,0.028,0.027,0%,0.185,2019-08-12T00:00:00+1000,0.023,2020-03-24T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.0112,2981130,0,7012422,259719335,7012000,259719335,false,,,,,,,,,,,2020-08-11 00:00:00.000
ODY,ODYSSEY ENERGY LIMITED,ODYSSEY,ODYSSEY ENERGY,Oil & gas exploration and production in the USA.,Energy,Energy,2005-11-30T00:00:00+1100,,http://www.odysseyenergy.com.au/,"Level 9, BGC Centre, 28 The Esplanade, PERTH, WA, AUSTRALIA, 6000",(08) 9322 6322,(08) 9322 6558,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,,ODY,false,"""shares""",02148801,2019-09-19T14:57:12+1000,2019-09-19T14:43:39+1000,http://www.asx.com.au/asxpdf/20190919/pdf/448p23zw87cdjj.pdf,Annual Report to shareholders,false,48,AU000000ODY8,Ordinary Fully Paid,0.043,0,0,0,0.000,0%,0,0,0,0.043,0%,0.044,2019-04-29T00:00:00+1000,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0005,0,0,-1,327530455,0,327530455,true,,,,,,,,,,,2020-08-11 00:00:00.000
OEC,ORBITAL CORPORATION LIMITED,ORBITAL,ORBITAL CORP LIMITED,"Orbital is an international developer of innovative technical solutions for a cleaner world. Orbital provides innovation, design, product development and operational improvement services to the world's producers and end users of engines and engine managem",Capital Goods,Industrials,1989-01-24T00:00:00+1100,,http://www.orbitalcorp.com.au,"4 Whipple Street, BALCATTA, WA, AUSTRALIA, 6021",(08) 9441 2311,(08) 9441 2133,LINK MARKET SERVICES LIMITED,"LEVEL 4 CENTRAL PARK, 152 ST GEORGES TERRACE, PERTH, WA, AUSTRALIA, 6000",1300 554 474,false,https://www.asx.com.au/asx/1/image/logo/OEC?image_size=L&v=1542001061000,OEC,false,"""shares""",02140757,2019-08-30T08:08:11+1000,2019-08-29T20:46:20+1000,http://www.asx.com.au/asxpdf/20190830/pdf/44812xlc39q72s.pdf,Appendix 4E & Annual Report 2019,true,66,AU000000OEC2,Ordinary Fully Paid,1.325,1.445,1.445,1.325,-0.125,-8.621%,186925,1.325,1.355,1.45,-2.027%,1.61,2020-08-03T00:00:00+1000,0.28,2019-09-17T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0571,195673,0,112501038,77586923,102803000,77586923,false,,,,,,,,,,,2020-08-11 00:00:00.000
OEL,OTTO ENERGY LIMITED,OTTOENERGY,OTTO ENERGY LIMITED,Oil and gas exploration and production.,Energy,Energy,2004-12-22T00:00:00+1100,,http://www.ottoenergy.com,"Ground Floor, 70 Hindmarsh Square, ADELAIDE, SA, AUSTRALIA, 5000",08 6467 8800,08 6467 8801,LINK MARKET SERVICES LIMITED,"LEVEL 4 CENTRAL PARK, 152 ST GEORGES TERRACE, PERTH, WA, AUSTRALIA, 6000",1300 554 474,false,https://www.asx.com.au/asx/1/image/logo/OEL?image_size=L&v=1567479206000,OEL,false,"""shares""",02161600,2019-10-21T15:37:59+1100,2019-10-21T15:31:43+1100,http://www.asx.com.au/asxpdf/20191021/pdf/449pvjqcp03wz0.pdf,Annual Report to Shareholders,false,116,AU000000OEL3,Ordinary Fully Paid,0.007,0.007,0.007,0.007,0.000,0%,1700342,0.007,0.008,0.007,0%,0.049,2019-09-19T00:00:00+1000,0.003,2020-04-01T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.0113,7013406,0,33565068,4795009773,33565000,4795009773,false,XEC,,,,,,,,,,2020-08-11 00:00:00.000
OEQ,ORION EQUITIES LIMITED,ORION EQ,ORION EQUITIES,"An investment entity whose investment objectives are to: 
1. Achieve a consistent high real rate of return, comprising both income and capital growth, whilst operating within acceptable risk parameters set by the Board; 
2. Deliver a regular income stream for shareholders in the form of franked dividends; 
3. Preserve and protect the capital of the Company.",Diversified Financials,Financials,1970-11-19T00:00:00+1000,,http://www.orionequities.com.au,"Level 2, 31 Ventnor Avenue, WEST PERTH, WA, AUSTRALIA, 6005",(08) 9214 9797,(08) 9214 9701,ADVANCED SHARE REGISTRY SERVICES,"110 STIRLING HIGHWAY, NEDLANDS, WA, AUSTRALIA, 6009",(08) 9389 8033,false,https://www.asx.com.au/asx/1/image/logo/OEQ?image_size=L&v=1441040944000,OEQ,false,"""shares""",02162316,2019-10-22T19:05:12+1100,2019-10-22T18:56:27+1100,http://www.asx.com.au/asxpdf/20191022/pdf/449rh5lpwcdjbw.pdf,Annual Report - 2019,false,51,AU000000OEQ2,Ordinary Fully Paid,0.055,0,0,0,0.000,0%,0,0.055,0.09,0.055,0%,0.145,2019-08-19T00:00:00+1000,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0715,28851,0,979791,17814389,0,17814389,false,,,,,,,,,,,2020-08-11 00:00:00.000
OEX,OILEX LTD,OILEX LTD,OILEX LTD,Oil exploration,Energy,Energy,2003-10-24T00:00:00+1000,,http://www.oilex.com.au/,"Level One, 11 Lucknow Place, WEST PERTH, WA, AUSTRALIA, 6005",0432942250,+61 8 9485 3290,LINK MARKET SERVICES LIMITED,"Level 12 QV1 Building, 250 St Georges Terrace Perth, PERTH, WA, AUSTRALIA, 6000",1300 554 474,false,https://www.asx.com.au/asx/1/image/logo/OEX?image_size=L&v=1513134110000,OEX,false,"""shares""",02164838,2019-10-28T14:23:05+1100,2019-10-28T14:21:09+1100,http://www.asx.com.au/asxpdf/20191028/pdf/449yn549dxqsss.pdf,2019 Annual Report to Shareholders,false,84,AU000000OEX8,Ordinary Fully Paid,0.002,0.002,0.002,0.002,0.000,0%,9644666,0.002,0.003,0.002,0%,0.005,2019-09-30T00:00:00+1000,0.001,2020-04-07T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0005,1870497,0,7614260,3807129999,7614000,3807129999,false,,,,,,,,,,,2020-08-11 00:00:00.000
OFX,OFX GROUP LIMITED,OZFOREX,OFX GROUP LTD,Provider of online international payment services for consumer and business clients.,Diversified Financials,Financials,2013-10-11T00:00:00+1100,,http://www.ofx.com,"Level 19, 60 Margaret Street, SYDNEY, NSW, AUSTRALIA, 2000",(02) 8667 8000,(02) 8667 8080,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,https://www.asx.com.au/asx/1/image/logo/OFX?image_size=L&v=1450398173000,OFX,true,"""shares"",""warrants""",02236361,2020-05-19T08:15:59+1000,2020-05-19T08:10:54+1000,http://www.asx.com.au/asxpdf/20200519/pdf/44hxwkdywy8gyn.pdf,Annual Report to shareholders,false,96,AU000000OFX5,Ordinary Fully Paid,1.19,1.195,1.22,1.165,-0.005,-0.418%,2864820,1.18,1.2,1.195,2.137%,1.625,2019-10-01T00:00:00+1000,0.905,2020-03-13T00:00:00+1100,2020-08-11T00:00:00+1000,14.28,0.0837,337052,3.93,297235525,248732657,290112000,243791769,false,"XKO,XAO,XSO",2020-05-19T00:00:00+1000,2020-06-09T00:00:00+1000,2020-06-22T00:00:00+1000,2020-06-10T00:00:00+1000,0.0235,0.0,Final,"AUD UNFRANKED, NIL C FI, DRP SUSP",2020-06-10T00:00:00+1000,2020-08-11 00:00:00.000
OGA,OCEAN GROWN ABALONE LIMITED,OCEANGROWN,OCEAN GROWN ABALONE,Production and sale of sea ranched abalone,"Food, Beverage & Tobacco",Consumer Staples,2017-11-14T00:00:00+1100,,https://oceangrown.com.au,"Tenancy 302, Atwell Arcade, Level 3, FREMANTLE, WA, AUSTRALIA, 6160",+61 8 6181 8888,+61 8 6181 8899,AUTOMIC REGISTRY SERVICES,"LEVEL 2, 267 St Georges Terrace,, PERTH, WA, AUSTRALIA, 6000",(08) 9324 2099,false,https://www.asx.com.au/asx/1/image/logo/OGA?image_size=L&v=1548836363000,OGA,false,"""shares""",02152117,2019-09-27T12:15:24+1000,2019-09-27T12:10:45+1000,http://www.asx.com.au/asxpdf/20190927/pdf/448y6c9wskvgmy.pdf,Annual Report to Shareholders,false,72,AU000000OGA1,Ordinary Fully Paid,0.084,0.083,0.085,0.083,0.005,6.329%,75705,0.084,0.09,0.079,2.597%,0.178,2019-09-23T00:00:00+1000,0.07,2020-03-26T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.0012,87029,0,15858680,200742780,16862000,200742780,false,,,,,,,,,,,2020-08-11 00:00:00.000
OGC,OCEANAGOLD CORPORATION,OCEANAGOLD,OCEANAGOLD CORP.,"OceanaGold Corporation is a multinational, mid-tier gold mining company with significant global operating, development and exploration experience.

OceanaGold¿¿¿s operating assets are located in the Philippines, New Zealand and the United States and inc",Materials,Metals & Mining,2007-06-19T00:00:00+1000,,http://www.oceanagold.com,"Level 14, 357 Collins Street, MELBOURNE, VIC, AUSTRALIA, 3000",(03) 9656 5300,(03) 9656 5333,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Yarra Falls, 452 Johnston Street, ABBOTSFORD, VIC, AUSTRALIA, 3067",03 9415 4000,false,,OGC,false,"""shares""",,,,,,,,AU000000OGC7,Chess Depositary Interest 1:1,3.6,3.7,3.73,3.57,-0.13,-3.485%,706701,3.56,3.6,3.73,-2.865%,4.3,2019-08-13T00:00:00+1000,1.455,2020-03-24T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.1614,708503,0,2321085877,622275034,253116000,70309927,false,"XAO,XGD",,,,,,,,,,2020-08-11 00:00:00.000
OIL,OPTISCAN IMAGING LIMITED,OPTISCAN,OPTISCAN IMAGING,The research and development of a High Magnification Endoscope for clincial diagnosis and research; and the continuation of sales of the research grade benchtop confocal microscope system within Australia.,Health Care Equipment & Services,Health Care,1997-08-08T00:00:00+1000,,http://www.optiscan.com/,"16 Miles Street, MULGRAVE, VIC, AUSTRALIA, 3170",03 9538 3333,03 9562 7742,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Yarra Falls, 452 Johnston Street, ABBOTSFORD, VIC, AUSTRALIA, 3067",03 9415 4000,false,,OIL,false,"""shares""",02141184,2019-08-30T11:18:17+1000,2019-08-30T11:14:23+1000,http://www.asx.com.au/asxpdf/20190830/pdf/4481y4lq93692y.pdf,Appendix 4E and 2019 Annual Report,true,61,AU000000OIL4,Ordinary Fully Paid,0.048,0.05,0.05,0.048,-0.002,-4%,101622,0.045,0.048,0.05,4.167%,0.055,2020-07-20T00:00:00+1000,0.013,2020-03-19T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.0053,394127,0,23888940,477778800,22933000,477778800,false,,,,,,,,,,,2020-08-11 00:00:00.000
OKJ,OAKAJEE CORPORATION LIMITED,OAKAJEE,OAKAJEE CORP LTD,Minerals Exploration,Materials,Metals & Mining,2008-06-11T00:00:00+1000,,http://www.oakajeecorp.com.au,"39 Clifton Street, NEDLANDS, WA, AUSTRALIA, 6009",+61 8 9389 6032,+61 8 9389 8226,ADVANCED SHARE REGISTRY SERVICES,"110 STIRLING HIGHWAY, NEDLANDS, WA, AUSTRALIA, 6009",(08) 9389 8033,false,,OKJ,false,"""shares""",02149927,2019-09-23T17:07:43+1000,2019-09-23T16:56:49+1000,http://www.asx.com.au/asxpdf/20190923/pdf/448s4p3d0hdpmk.pdf,Annual Report to Shareholders,false,60,AU000000OKJ4,Ordinary Fully Paid,0.05,0,0,0,0.00,0%,0,0.045,0.059,0.05,0%,0.057,2019-11-05T00:00:00+1100,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0092,69407,0,4536052,90721030,4536000,90721030,false,,,,,,,,,,,2020-08-11 00:00:00.000
OKR,OKAPI RESOURCES LIMITED,OKAPI RES,OKAPI RESOURCES,Mineral Exploration,Materials,Metals & Mining,2017-09-28T00:00:00+1000,,http://www.okapiresources.com,"Level 2, 8 Colin Street, WEST PERTH, WA, AUSTRALIA, 6005",08 6117 9338,08 6117 9330,ADVANCED SHARE REGISTRY SERVICES,"110 STIRLING HIGHWAY, NEDLANDS, WA, AUSTRALIA, 6009",(08) 9389 8033,false,,OKR,true,"""shares""",02166442,2019-10-30T15:46:20+1100,2019-10-30T15:43:25+1100,http://www.asx.com.au/asxpdf/20191030/pdf/44b263knltt5dt.pdf,Annual Report to shareholders,false,50,AU000000OKR7,Ordinary Fully Paid,0.22,0,0,0,0.00,0%,0,0.205,0.22,0.22,7.317%,0.265,2019-09-30T00:00:00+1000,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.064,53316,0,7929431,36042866,7929000,36042866,false,,,,,,,,,,,2020-08-11 00:00:00.000
OKU,OKLO RESOURCES LIMITED,OKLO RES,OKLO RESOURCES LTD,Minerals Exploration,Materials,Metals & Mining,2007-05-16T00:00:00+1000,,http://www.okloresources.com,"Level 5, 56 Pitt Street, SYDNEY, NSW, AUSTRALIA, 2000",(02) 8319 9233,(02) 9252 8466,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,,OKU,false,"""shares""",02152877,2019-09-30T09:03:17+1000,2019-09-30T08:54:56+1000,http://www.asx.com.au/asxpdf/20190930/pdf/44909n3c2nqchg.pdf,Annual Report to Shareholders,false,96,AU000000OKU1,Ordinary Fully Paid,0.335,0.34,0.34,0.33,-0.005,-1.471%,900977,0.335,0.34,0.34,1.493%,0.375,2020-07-21T00:00:00+1000,0.099,2019-10-18T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.0029,754381,0,171211470,503563146,168694000,503563146,false,,,,,,,,,,,2020-08-11 00:00:00.000
OLH,OLDFIELDS HOLDINGS LIMITED,OLDFIELD H,OLDFIELDS HOLDINGS,"Manufacturing, importing, exporting and marketing of paint brushes, paint rollers, painters' tools, manufacture and sale of outdoor storage solutions. Scaffolding hire and sale.",Capital Goods,Industrials,1960-06-15T00:00:00+1000,,http://www.oldfields.com.au,"8 Farrow Road, CAMPBELLTOWN, NSW, AUSTRALIA, 2560",(02) 4645 0700,(02) 4627 0999,BOARDROOM PTY LIMITED,"LEVEL 12, 225 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9290 9600,false,https://www.asx.com.au/asx/1/image/logo/OLH?image_size=L&v=1452820427000,OLH,false,"""shares""",02139732,2019-08-28T15:23:49+1000,2019-08-28T15:20:27+1000,http://www.asx.com.au/asxpdf/20190828/pdf/447yr92q8jvf3s.pdf,Full Year Report and Accounts,true,57,AU000000OLH6,Ordinary Fully Paid,0.099,0.093,0.1,0.089,0.000,0%,74069,0.06,0.099,0.099,0%,0.1,2020-02-11T00:00:00+1100,0.032,2019-08-27T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0078,50400,0,16602946,167706527,16603000,167706527,false,,,,,,,,,,,2020-08-11 00:00:00.000
OLI,OLIVER'S REAL FOOD LIMITED,OLIVERS,OLIVER'S REAL FOOD,Fast Food Restaurant Franchise,Consumer Services,Consumer Discretionary,2017-06-21T00:00:00+1000,,http://http:www.//oliversrealfood.com.au,"10 Amsterdam Circuit, WYONG, NSW, AUSTRALIA, 2259",02 4353 8055,,BOARDROOM PTY LIMITED,"LEVEL 12, 225 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9290 9600,false,,OLI,false,"""shares""",02167228,2019-10-31T11:56:56+1100,2019-10-31T09:54:30+1100,http://www.asx.com.au/asxpdf/20191031/pdf/44b3wt5vbk6p6n.pdf,Full Year Statutory Accounts,true,84,AU000000OLI4,Ordinary Fully Paid,0.043,0.043,0.043,0.043,0.001,2.381%,91828,0.043,0.044,0.042,-2.326%,0.105,2020-01-22T00:00:00+1100,0.03,2019-11-13T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.024,798002,0,11370741,270731917,11641000,270731917,false,,,,,,,,,,,2020-08-11 00:00:00.000
OLL,OPENLEARNING LIMITED,OPENLEARN,OPENLEARNING,Online learning platform,Software & Services,Information Technology,2019-12-12T00:00:00+1100,,http://www.openlearning.com,"Level 2, 235 Commonwealth Street,, SURRY HILLS, NSW, AUSTRALIA, 2010",+61 3 8395 5446,+61 3 8678 1747,AUTOMIC REGISTRY SERVICES,"LEVEL 2, 267 St Georges Terrace,, PERTH, WA, AUSTRALIA, 6000",(08) 9324 2099,false,,OLL,false,"""shares""",02223925,2020-04-09T09:47:27+1000,2020-04-09T09:40:48+1000,http://www.asx.com.au/asxpdf/20200409/pdf/44gvdjqhmcy8ty.pdf,Annual Report to shareholders,false,78,AU0000065401,Ordinary Fully Paid,0.22,0.245,0.245,0.22,-0.01,-4.348%,305482,0.22,0.24,0.23,-6.122%,0.38,2020-01-14T00:00:00+1100,0.1,2020-03-13T00:00:00+1100,2020-08-11T00:00:00+1000,0,0,812961,0,32506661,141333307,19790000,89952798,false,,,,,,,,,,,2020-08-11 00:00:00.000
OMH,OM HOLDINGS LIMITED,OM HLDNGS,OM HOLDINGS LIMITED,"The principal activity of the Chief Entity is investment holding.  The principal activity of the Chief Entity's controlled entities is the mining, processing and sale of specialised metal materials.",Materials,Metals & Mining,1998-03-12T00:00:00+1100,,http://www.omholdingsltd.com/,"10 Eunos Road 8, #09-03A, Singapore Post Centre, AUSTRALIA,",+65 6346 5515,+65 6342 2242,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,,OMH,false,"""shares""",02228349,2020-04-27T08:23:06+1000,2020-04-25T15:12:01+1000,http://www.asx.com.au/asxpdf/20200427/pdf/44h85mycxpmvx9.pdf,2019 Annual Report,false,125,BMG6748X1048,10c Ordinary Fully Paid,0.335,0.34,0.34,0.33,-0.005,-1.471%,64045,0.335,0.34,0.34,3.03%,0.74,2019-08-12T00:00:00+1000,0.24,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,4.42,0.0769,119430,5.88,251131935,738623337,247439000,738623337,false,XAO,2020-03-02T00:00:00+1100,2020-05-07T00:00:00+1000,2020-11-27T00:00:00+1100,2020-05-08T00:00:00+1000,0.01,0.0,Final,PAYDATES 0.005 29MAY ;0.005 PROPOSED27NOV,2020-05-08T00:00:00+1000,2020-08-11 00:00:00.000
OML,OOH!MEDIA LIMITED,OOHMEDIA,OOH!MEDIA LIMITED,Out of home advertising,Media & Entertainment,Communication Services,2014-12-17T00:00:00+1100,,http://www.oohmedia.com.au,"Level 2, 76 Berry Street, NORTH SYDNEY, NSW, AUSTRALIA, 2060",(02) 9927 5555,(02) 9927 5599,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,https://www.asx.com.au/asx/1/image/logo/OML?image_size=L&v=1449731651000,OML,false,"""shares"",""warrants""",02219247,2020-03-27T12:42:13+1100,2020-03-27T12:39:05+1100,http://www.asx.com.au/asxpdf/20200327/pdf/44ggb4x1gz6slb.pdf,Correction of 2019 Annual Report,false,117,AU000000OML6,Ordinary Fully Paid,0.805,0.78,0.81,0.77,0.025,3.205%,4902632,0.795,0.81,0.78,-4.294%,3.393,2019-12-04T00:00:00+1100,0.55,2020-03-30T00:00:00+1100,2020-08-11T00:00:00+1000,13.88,0.0562,6929154,14.1,461594858,591788280,476390000,591788280,false,"XJO,XKO,XAO,XSO,XAT,XTJ",2020-02-24T00:00:00+1100,2020-02-28T00:00:00+1100,2020-04-03T00:00:00+1100,2020-03-02T00:00:00+1100,0.075,100.0,Final,"AUD 0.075 FRANKED, 3 0% CTR, DRP",2020-03-02T00:00:00+1100,2020-08-11 00:00:00.000
ONE,ONEVIEW HEALTHCARE PLC,ONEVIEW,ONEVIEW HEALTHCARE,"Provider of software platforms to healthcare organisations and patients to make use of technology to drive cost efficiencies, improve clinical outcomes and enhance patient satisfaction and quality of healthcare.",Health Care Equipment & Services,Health Care,2016-03-17T00:00:00+1100,,http://www.oneviewhealthcare.com,"Block 2, Blackrock Business Park, Blackrock, DUBLIN, NSW, IRELAND, 2060",02 9060 1850,02 9060 1850,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 3, 60 Carrington Street, SYDNEY, NSW, AUSTRALIA, 2000",02 8234 5000,false,,ONE,false,"""shares""",02220108,2020-03-31T08:57:11+1100,2020-03-31T08:51:00+1100,http://www.asx.com.au/asxpdf/20200331/pdf/44gjwnr8yw3ssp.pdf,Annual Report to shareholders,false,81,AU000000ONE9,Chess Depositary Interests 1:1,0.064,0.059,0.064,0.058,0.007,12.281%,161000,0.058,0.065,0.057,-5%,0.305,2019-09-23T00:00:00+1000,0.032,2020-04-02T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.1919,486123,0,9873055,173211483,11086000,173211483,false,,,,,,,,,,,2020-08-11 00:00:00.000
ONT,1300 SMILES LIMITED,SMILES LTD,1300 SMILES LIMITED,Provision of dental surgeries and practice management to self-employed dentists.,Health Care Equipment & Services,Health Care,2005-03-11T00:00:00+1100,,http://www.1300smiles.com.au,"Ground Floor, 105 Denham Street, TOWNSVILLE, QLD, AUSTRALIA, 4810",(07) 4720 1300,(07) 4721 5217,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 1, 200 Mary Street, BRISBANE, QLD, AUSTRALIA, 4000",1300 552 270,false,,ONT,true,"""shares""",02265267,2020-08-11T09:32:50+1000,2020-08-11T09:18:31+1000,http://www.asx.com.au/asxpdf/20200811/pdf/44ld0x9l838xfx.pdf,Appendix 4E & Full Year Statutory Accounts,true,79,AU000000ONT7,Ordinary Fully Paid,6.47,6.11,6.47,6.11,0.37,6.066%,20652,6.42,6.47,6.1,4.631%,6.58,2020-02-25T00:00:00+1100,4.69,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,19.03,0.3206,3885,4.22,144438142,23678384,153199000,23678384,false,XAO,2020-02-18T00:00:00+1100,2020-03-19T00:00:00+1100,2020-03-27T00:00:00+1100,2020-03-20T00:00:00+1100,0.1325,100.0,Interim,"AUD 0.1325 FRANKED,  30% CTR",2020-03-20T00:00:00+1100,2020-08-11 00:00:00.000
