code,name_full,name_short,name_abbrev,principal_activities,industry_group_name,sector_name,listing_date,delisting_date,web_address,mailing_address,phone_number,fax_number,registry_name,registry_address,registry_phone_number,foreign_exempt,logo_image_url,primary_share_code,recent_announcement,products,latest_annual_reports_id,latest_annual_reports_release_date,latest_annual_reports_document_date,latest_annual_reports_url,latest_annual_reports_title,is_latest_annual_reports_market_sensitive,latest_annual_reports_no_of_pages,isin_code,product_desc,last_price,open_price,day_high_price,day_low_price,change_price,change_in_percent,volume,bid_price,offer_price,previous_close_price,previous_day_percentage_change,year_high_price,year_high_date,year_low_price,year_low_date,last_trade_date,price_to_earning_ratio,earning_per_share,average_daily_volume,annual_dividend_yield,market_cap,number_of_shares,deprecated_market_cap,deprecated_number_of_shares,suspended,indices_index_code,last_dividend_announce_date,last_dividend_ex_date,last_dividend_payable_date,last_dividend_record_date,last_dividend_amount_in_dollars,last_dividend_raw_franked_percentage,last_dividend_type,last_dividend_comments,last_dividend_books_close_date,fundamental_data_date
INIF,INTELLIGENT INVESTOR AUS EQUITY INCOME FUND (MANAGED FUND),INT INCM F,INTLLGNT AUS ICM FD,The primary objectives of the Fund are to achieve attractive risk-adjusted returns over the medium to long-term while reducing the risk of permanent capital loss.,Not Applic,Not Applic,2018-06-19T00:00:00+1000,,http://www.investsmart.com.au,"Suite 2, Level 2, 66 Clarence Street, SYDNEY, NSW, AUSTRALIA, 2000",02 8318 2950,02 92235904,REGISTRY DIRECT,"LEVEL 6, 2 RUSSELL STREET, MELBOURNE, VIC, AUSTRALIA, 3000",1300 556 635,false,,INIF,false,"""shares""",02151808,2019-09-27T08:18:23+1000,2019-09-26T22:16:54+1000,http://www.asx.com.au/asxpdf/20190927/pdf/448xkvsx1rsqt0.pdf,Annual Report to shareholders,false,25,AU0000005902,Trading Managed Units Fully Paid,2.16,2.13,2.16,2.13,0.05,2.37%,17750,2.05,0,2.11,-0.939%,2.51,2020-01-16T00:00:00+1100,1.46,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,0,0,11443,0,0,0,26694000,12358344,false,,,,,,,,,,,2020-08-13 00:00:00.000
INP,INCENTIAPAY LIMITED,INCENTIA,INCENTIAPAY LTD,"Incentives, reward and payments technology company",Retailing,Consumer Discretionary,2014-09-09T00:00:00+1000,,http://www.incentiapay.com,"Level 5, 68 Harrington Street, THE ROCKS, NSW, AUSTRALIA, 2000",02 8256 5300,02 8256 5399,LINK MARKET SERVICES LIMITED,"Level 21, 10 Eagle Street, BRISBANE, QLD, AUSTRALIA, 4000",1300 554 474,false,,INP,false,"""shares""",02145929,2019-09-11T16:25:19+1000,2019-09-11T16:22:07+1000,http://www.asx.com.au/asxpdf/20190911/pdf/448fs1882yqkq7.pdf,Annual Report to shareholders,false,113,AU0000007411,Ordinary Fully Paid,0.032,0.032,0.035,0.032,0.000,0%,529093,0.032,0.037,0.032,-5.882%,0.059,2020-08-03T00:00:00+1000,0.008,2020-04-28T00:00:00+1000,2020-08-13T00:00:00+1000,0,-0.183,2027706,0,20990100,655940612,20990000,655940612,false,,,,,,,,,,,2020-08-13 00:00:00.000
INR,IONEER LTD,IONEER,IONEER LTD,"Developing the Rhyolite Ridge Lithium-Boron Project in Nevada, USA",Materials,Metals & Mining,2007-12-19T00:00:00+1100,,http://www.ioneer.com,"Suite 5.03, 140 Arthur Street, NORTH SYDNEY, NSW, AUSTRALIA, 2060",61 2 9922 5800,61 2 9922 4004,BOARDROOM PTY LIMITED,"LEVEL 12, 225 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9290 9600,false,https://www.asx.com.au/asx/1/image/logo/INR?image_size=L&v=1543884685000,INR,false,"""shares""",02147708,2019-09-17T10:09:33+1000,2019-09-17T10:05:15+1000,http://www.asx.com.au/asxpdf/20190917/pdf/448lgtwvd05v1n.pdf,Annual Report to shareholders,false,76,AU0000028946,Ordinary Fully Paid,0.105,0.105,0.11,0.105,-0.005,-4.545%,1021767,0.105,0.11,0.11,10%,0.27,2019-11-04T00:00:00+1100,0.072,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0037,2783521,0,185010434,1681913032,176601000,1681913032,false,"XKO,XAO,XSO,XEC,XMM",,,,,,,,,,2020-08-13 00:00:00.000
IOD,IODM LIMITED,IODM,IODM LIMITED,Provision of cloud based software as a service automated debtor management solution,Software & Services,Information Technology,2003-11-18T00:00:00+1100,,http://www.iodm.com.au,"Level 5, 22 Albert Road, SOUTH MELBOURNE, VIC, AUSTRALIA, 3205",(03) 8396 5890,(08) 9227 6390,BOARDROOM PTY LIMITED,"LEVEL 12, 225 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9290 9600,false,,IOD,false,"""shares""",02147273,2019-09-16T12:43:13+1000,2019-09-16T12:39:39+1000,http://www.asx.com.au/asxpdf/20190916/pdf/448kfrhmbnd56r.pdf,2019 Annual Report,false,56,AU000000IOD1,Ordinary Fully Paid,0.165,0.165,0.165,0.165,0.000,0%,30000,0.165,0.17,0.165,0%,0.32,2019-10-22T00:00:00+1100,0.055,2020-03-24T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0038,206767,0,92316657,559494888,92317000,559494888,false,,,,,,,,,,,2020-08-13 00:00:00.000
IOO,ISHARES GLOBAL 100 ETF,ISGL100ETF,ISHS GLOBAL 100 ETF,An iShares fund is an exchange traded fund. The shares of an iShares fund trade on a continuous basis at prevailing market prices. Each iShares fund holds a portfolio of securities managed to generally correspond to the performance of a particular index of stocks or bonds chosen to reflect the performance of a securities sector.,Not Applic,Not Applic,2007-10-10T00:00:00+1000,,http://www.iShares.com.au,"BlackRock Investment Management (Aust), Level 37, Chifley Tower, 2 Chifley Square, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9272 2200,(02) 9272 2566,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 3, 60 Carrington Street, SYDNEY, NSW, AUSTRALIA, 2000",02 8234 5000,false,,IOO,false,"""shares"",""warrants"",""etps""",,,,,,,,AU000000IOO8,Exchange Traded Fund Units Fully Paid,79.87,79.97,80,79.43,0.78,0.986%,15468,79.63,80,79.09,-0.189%,85.35,2020-02-20T00:00:00+1100,62.8,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,4.46,17.7164,25843,1.53,1823008524,23049798,1840987000,23049798,false,,2020-06-23T00:00:00+1000,2020-07-01T00:00:00+1000,2020-07-13T00:00:00+1000,2020-07-02T00:00:00+1000,0.69145341,0.0,Final,AUD DRP,2020-07-02T00:00:00+1000,2020-08-13 00:00:00.000
IOZ,ISHARES CORE S&P/ASX 200 ETF,ISHAUS200,ISHARES S&P/ASX 200.,"Aims to provide investors with the performance of the S&P/ASX 200 Accumulation Index, before fees and expenses.",Not Applic,Not Applic,2010-12-09T00:00:00+1100,,http://www.iShares.com.au,"BlackRock Investment Management (Aust), Level 37, Chifley Tower, 2 Chifley Square, SYDNEY, NSW, AUSTRALIA, 2000",03 9921 8888,03 9921 8123,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Yarra Falls, 452 Johnston Street, ABBOTSFORD, VIC, AUSTRALIA, 3067",03 9415 4000,false,,IOZ,false,"""shares"",""warrants"",""etps""",,,,,,,,AU000000IOZ4,Exchange Traded Fund Units Fully Paid,24.84,25.21,25.21,24.82,-0.17,-0.68%,447920,24.83,25.2,25.01,-0.239%,29.41,2020-02-20T00:00:00+1100,18.25,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,4.92,5.0849,320594,3.34,2114128913,84531344,2099759000,84531344,false,,2020-06-23T00:00:00+1000,2020-07-01T00:00:00+1000,2020-07-13T00:00:00+1000,2020-07-02T00:00:00+1000,0.08996385,63.7376,Final,"AUD EST 0.0573 FRANK ED, 30% CTR, 0.0192",2020-07-02T00:00:00+1000,2020-08-13 00:00:00.000
IP1,INTEGRATED PAYMENT TECHNOLOGIES LIMITED,INPAYTECH,INT PAYMENT TECH LTD,"The Company's main business activity involves acting as a Clearing House for the payment of superannuation contributions, payroll deductions, salaries and ATO related payments. The Company generates revenue through charging employers facility fees and tra",Software & Services,Information Technology,2016-12-19T00:00:00+1100,,http://www.inpaytech.com.au,"Suite 1, Level 5, 28 Margaret Street, SYDNEY, NSW, AUSTRALIA, 2000",(02) 8090 1130,(02) 8090 1139,REGISTRY DIRECT,"LEVEL 6, 2 RUSSELL STREET, MELBOURNE, VIC, AUSTRALIA, 3000",1300 556 635,false,,IP1,false,"""shares""",02141131,2019-08-30T10:25:11+1000,2019-08-30T10:17:33+1000,http://www.asx.com.au/asxpdf/20190830/pdf/4481tr7ckzzb8g.pdf,Annual Report,false,59,AU000000IP11,Ordinary Fully Paid,0.027,0.025,0.028,0.025,0.002,8%,11022626,0.027,0.028,0.025,-3.846%,0.045,2019-08-12T00:00:00+1000,0.003,2020-04-15T00:00:00+1000,2020-08-13T00:00:00+1000,0,-0.0233,12434884,0,13506511,540260447,14587000,540260447,false,,,,,,,,,,,2020-08-13 00:00:00.000
IPD,IMPEDIMED LIMITED,IMPEDIMED,IMPEDIMED LIMITED,The development and sale internationally of medical devices for diagnosing and monitoring human disorders and diseases.,Health Care Equipment & Services,Health Care,2007-10-24T00:00:00+1000,,http://www.impedimed.com,"Unit 1, 50 Parker Court, PINKENBA, QLD, AUSTRALIA, 4008",(07) 3860 3700,(07) 3260 1225,LINK MARKET SERVICES LIMITED,"Level 21, 10 Eagle Street, BRISBANE, QLD, AUSTRALIA, 4000",1300 554 474,false,,IPD,false,"""shares""",02135958,2019-08-21T08:31:19+1000,2019-08-21T08:27:11+1000,http://www.asx.com.au/asxpdf/20190821/pdf/447nwrr1h5g4fz.pdf,Annual Report 30 June 2019,false,117,AU000000IPD8,Ordinary Fully Paid,0.078,0.08,0.08,0.076,-0.002,-2.5%,1136317,0.077,0.078,0.08,-1.235%,0.217,2019-11-18T00:00:00+1100,0.032,2020-04-03T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0575,3488172,0,82794342,1034929269,80724000,1034929269,false,XEC,,,,,,,,,,2020-08-13 00:00:00.000
IPH,IPH LIMITED,IPHLIMITED,IPH LIMITED,Provision of intellectual property services.,Commercial & Professional Services,Industrials,2014-11-19T00:00:00+1100,,http://www.iphltd.com.au,"Level 24, Tower 2, Darling Park, 201 Sussex Street, SYDNEY, NSW, AUSTRALIA, 2000",02 9393 0301,02 9261 5486,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,,IPH,false,"""shares"",""warrants""",02161241,2019-10-21T08:36:32+1100,2019-10-21T08:31:05+1100,http://www.asx.com.au/asxpdf/20191021/pdf/449p343hpdddd5.pdf,Annual Report for the year ended 30 June 2019,false,117,AU000000IPH9,Ordinary Fully Paid,7.87,7.8,7.96,7.68,0.07,0.897%,960236,7.87,7.91,7.8,1.828%,10.34,2020-02-17T00:00:00+1100,6.01,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,28.24,0.2762,774469,3.4,1672290079,214396164,1687298000,214396164,false,"XJO,XKO,XAO,XSO,XAT,XDI,XNJ",2020-02-13T00:00:00+1100,2020-02-18T00:00:00+1100,2020-03-13T00:00:00+1100,2020-02-19T00:00:00+1100,0.135,100.0,Interim,"AUD 0.135 FRANKED, 3 0% CTR, DRP NIL DISC",2020-02-19T00:00:00+1100,2020-08-13 00:00:00.000
IPL,INCITEC PIVOT LIMITED,INCITEC PV,INCITEC PIVOT,"Manufacture and distribution of industrial explosives, industrial chemicals and fertilisers, and the provision of related services.",Materials,Materials,2003-07-28T00:00:00+1000,,http://www.incitecpivot.com.au,"Level 8, 28 Freshwater Place, SOUTHBANK, VIC, AUSTRALIA, 3006",03 86954400,03 8695 4417,LINK MARKET SERVICES LIMITED,"Tower 4, 727 Collins Street, DOCKLANDS, VIC, AUSTRALIA, 3008",1300 554 474,false,,IPL,false,"""shares"",""options"",""warrants""",02176114,2019-11-22T08:34:55+1100,2019-11-22T08:29:27+1100,http://www.asx.com.au/asxpdf/20191122/pdf/44btyr9dx0379h.pdf,2019 Annual Report,false,108,AU000000IPL1,Ordinary Fully Paid,2.13,2.16,2.17,2.11,-0.02,-0.93%,8266432,2.13,2.15,2.15,-0.922%,3.7,2019-11-12T00:00:00+1100,1.565,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,19.72,0.109,12830829,2.19,4175783812,1942225029,4136939000,1942225029,false,"XTO,XJO,XKO,XAO,XMD,XAT,XMJ",2019-11-12T00:00:00+1100,2019-11-29T00:00:00+1100,2020-01-08T00:00:00+1100,2019-12-02T00:00:00+1100,0.034,30.0,Final,"AUD 0.0102 FRANKED,  30% CTR, 0.0238 CFI,",2019-12-02T00:00:00+1100,2020-08-13 00:00:00.000
IPT,IMPACT MINERALS LIMITED,IMPACT MIN,IMPACT MINERALS,"Exploration for Uranium, Gold and Nickel.",Materials,Metals & Mining,2006-11-29T00:00:00+1100,,http://www.impactminerals.com.au,"26 Richardson Street, WEST PERTH, WA, AUSTRALIA, 6005",08 6454 6666,08 6454 6667,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,,IPT,false,"""shares""",02155842,2019-10-04T15:11:55+1000,2019-10-04T15:09:20+1000,http://www.asx.com.au/asxpdf/20191004/pdf/4496ynvmg8qkgb.pdf,Annual Report to shareholders,false,100,AU000000IPT4,Ordinary Fully Paid,0.023,0.023,0.024,0.023,0.000,0%,6678932,0.023,0.024,0.023,-4.167%,0.029,2020-07-27T00:00:00+1000,0.004,2020-03-30T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0049,12213721,0,40854065,1776263677,40854000,1776263677,false,,,,,,,,,,,2020-08-13 00:00:00.000
IRE,IRESS LIMITED,IRESS,IRESS LIMITED,The provision of IT solutions to financial market participants and wealth managers.,Software & Services,Information Technology,2000-11-03T00:00:00+1100,,http://www.iress.com,"Level 16, 385 Bourke Street, MELBOURNE, VIC, AUSTRALIA, 3000",+61 3 9018 5800,+61 3 9018 5844,LINK MARKET SERVICES LIMITED,"Tower 4, 727 Collins Street, DOCKLANDS, VIC, AUSTRALIA, 3008",1300 554 474,false,https://www.asx.com.au/asx/1/image/logo/IRE?image_size=L&v=1562204475000,IRE,false,"""shares"",""warrants""",02204396,2020-02-20T08:45:23+1100,2020-02-20T08:38:12+1100,http://www.asx.com.au/asxpdf/20200220/pdf/44f866csly34sd.pdf,Preliminary Final Report,true,98,AU000000IRE2,Ordinary Fully Paid,10.74,10.52,10.81,10.4,0.32,3.071%,701997,10.72,10.74,10.42,0%,14.36,2020-02-13T00:00:00+1100,8.29,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,27.49,0.379,683348,4.41,2013601021,193243860,2075439000,193243860,false,"XJO,XKO,XAO,XSO,XAT,XIJ",2020-02-20T00:00:00+1100,2020-02-26T00:00:00+1100,2020-03-20T00:00:00+1100,2020-02-27T00:00:00+1100,0.3,40.0,Final,"AUD 0.12 FRANKED, 30 % CTR, 0.18 CFI, DRP",2020-02-27T00:00:00+1100,2020-08-13 00:00:00.000
IRI,INTEGRATED RESEARCH LIMITED,INT RESRCH,INTEGRATED RESEARCH,Computer systems management products,Software & Services,Information Technology,2000-12-13T00:00:00+1100,,http://www.ir.com/,"Level 9, 100 Pacific Highway, NORTH SYDNEY, NSW, AUSTRALIA, 2060",(02) 9966 1066,(02) 9966 1042,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 3, 60 Carrington Street, SYDNEY, NSW, AUSTRALIA, 2000",02 8234 5000,false,,IRI,false,"""shares"",""warrants""",02158307,2019-10-11T18:44:56+1100,2019-10-11T18:40:25+1100,http://www.asx.com.au/asxpdf/20191011/pdf/449f95kr396pjf.pdf,Annual Report to Shareholders - FY19,false,92,AU000000IRI3,Ordinary Fully Paid,4.65,4.67,4.77,4.6,0.06,1.307%,537686,4.62,4.68,4.59,-4.574%,4.89,2020-08-07T00:00:00+1000,2.19,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,35.92,0.1278,367188,1.58,788840856,171860753,799153000,171860753,false,"XKO,XAO,XSO",2020-02-20T00:00:00+1100,2020-02-27T00:00:00+1100,2020-04-21T00:00:00+1000,2020-02-28T00:00:00+1100,0.035,100.0,Interim,"AUD 0.035 FRANKED, 3 0% CTR",2020-02-28T00:00:00+1100,2020-08-13 00:00:00.000
ISD,ISENTIA GROUP LIMITED,ISENTIAGRP,ISENTIA GROUP LTD,Provider of media intelligence services.,Software & Services,Information Technology,2014-06-05T00:00:00+1000,,http://www.isentia.com,"Level 3, 219-241 Cleveland Street, STRAWBERRY HILLS, NSW, AUSTRALIA, 2012",(02) 9318 4000,(02) 9318 4112,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,https://www.asx.com.au/asx/1/image/logo/ISD?image_size=L&v=1472009336000,ISD,false,"""shares""",02157893,2019-10-11T09:58:18+1100,2019-10-11T09:55:12+1100,http://www.asx.com.au/asxpdf/20191011/pdf/449df04ry5qmv8.pdf,2019 Annual Report,false,88,AU000000ISD2,Ordinary Fully Paid,0.215,0.22,0.235,0.215,-0.005,-2.273%,799165,0.215,0.22,0.22,15.789%,0.46,2019-09-23T00:00:00+1000,0.105,2020-03-24T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0579,333792,0,44000000,200000001,43000000,200000001,false,,,,,,,,,,,2020-08-13 00:00:00.000
ISEC,ISHARES ENHANCED CASH ETF,IENHNCDCSH,ISHARES ENHANCD CASH,The Fund seeks to achieve its objective by employing a passive investment strategy that aims to outperform the performance of the S&P Bank Bill Index (Index).,Not Applic,Not Applic,2017-06-06T00:00:00+1000,,https://www.ishares.com.au,"BlackRock Investment Management (Aust), Level 37, Chifley Tower, 2 Chifley Square, SYDNEY, NSW, AUSTRALIA, 2000",1300 366 100,,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Yarra Falls, 452 Johnston Street, ABBOTSFORD, VIC, AUSTRALIA, 3067",03 9415 4000,false,,ISEC,false,"""shares"",""etps""",,,,,,,,AU00000ISEC1,Exchange Traded Fund Units Fully Paid,100.47,100.46,100.47,100.46,0.01,0.01%,27167,100.46,100.47,100.46,0%,100.53,2020-03-03T00:00:00+1100,100.2,2020-03-17T00:00:00+1100,2020-08-13T00:00:00+1000,75.1,1.3376,9991,0,0,0,197431000,1965075,false,,,,,,,,,,,2020-08-13 00:00:00.000
ISO,ISHARES S&P/ASX SMALL ORDINARIES ETF,ISHSMLORD,ISHARES SMALL ORDS,Aims to closely track the performance of the S&P/ASX Small Ordinaries Index,Not Applic,Not Applic,2010-12-09T00:00:00+1100,,http://www.iShares.com.au,"BlackRock Investment Management (Aust), Level 37, Chifley Tower, 2 Chifley Square, SYDNEY, NSW, AUSTRALIA, 2000",03 9921 8888,03 9921 8123,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Yarra Falls, 452 Johnston Street, ABBOTSFORD, VIC, AUSTRALIA, 3067",03 9415 4000,false,,ISO,false,"""shares"",""etps""",,,,,,,,AU000000ISO9,Exchange Traded Fund Units Fully Paid,4.57,4.6,4.6,4.57,0.03,0.661%,32302,4.42,5.9,4.54,-1.304%,5.31,2020-02-20T00:00:00+1100,3.01,2020-03-24T00:00:00+1100,2020-08-13T00:00:00+1000,5.11,0.8893,39528,2.94,94979819,20920665,95607000,20920665,false,,2020-06-23T00:00:00+1000,2020-07-01T00:00:00+1000,2020-07-13T00:00:00+1000,2020-07-02T00:00:00+1000,0.06307791,32.5587,Final,"AUD EST 0.0205 FRANK ED, 30% CTR, 0.0014",2020-07-02T00:00:00+1000,2020-08-13 00:00:00.000
ISU,ISELECT LIMITED.,ISELECT,ISELECT LTD,Online comparison service provider.,Consumer Services,Consumer Discretionary,2013-06-24T00:00:00+1000,,http://www.iselect.com.au,"294 Bay Road, CHELTENHAM, VIC, AUSTRALIA, 3192",(03) 9276 8000,1300 735 322,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Yarra Falls, 452 Johnston Street, ABBOTSFORD, VIC, AUSTRALIA, 3067",03 9415 4000,false,https://www.asx.com.au/asx/1/image/logo/ISU?image_size=L&v=1423109077000,ISU,false,"""shares""",02135306,2019-08-20T08:40:27+1000,2019-08-20T08:36:27+1000,http://www.asx.com.au/asxpdf/20190820/pdf/447mf6f012dhdb.pdf,FY19 iSelect Annual Report,false,116,AU000000ISU6,Ordinary Fully Paid,0.27,0.275,0.275,0.27,-0.005,-1.818%,519643,0.27,0.275,0.275,-5.172%,0.68,2019-09-13T00:00:00+1000,0.175,2020-03-24T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0106,753335,0,60074115,218451326,58823000,217861393,false,,,,,,,,,,,2020-08-13 00:00:00.000
ITG,INTEGA GROUP LIMITED,INTEGA GRP,INTEGA GROUP LIMITED,"Operates a Quality, Testing and Measurement business.",Capital Goods,Industrials,2019-10-22T00:00:00+1100,,http://www.intega.net,"Level 1, 17 Byres Street, NEWSTEAD, QLD, AUSTRALIA, 4006",+61 7 3320 8500,+61 7 3153 9036,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 1, 200 Mary Street, BRISBANE, QLD, AUSTRALIA, 4000",1300 552 270,false,,ITG,false,"""shares""",,,,,,,,AU0000058224,Ordinary Fully Paid,0.29,0.29,0.29,0.29,-0.005,-1.695%,2334,0.29,0.3,0.295,-1.667%,0.575,2019-11-01T00:00:00+1100,0.16,2020-06-12T00:00:00+1000,2020-08-13T00:00:00+1000,0,-0.0038,439065,0,131353589,445266405,129127000,445266405,false,XAO,,,,,,,,,,2020-08-13 00:00:00.000
IVC,INVOCARE LIMITED,INVOCARE,INVOCARE LIMITED,"Provider of funerals, burials and cremations.",Consumer Services,Consumer Discretionary,2003-12-04T00:00:00+1100,,http://www.invocare.com.au/,"Level 2, 40 Miller Street, NORTH SYDNEY, NSW, AUSTRALIA, 2060",(02) 9978 5200,(02) 9978 5298,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,https://www.asx.com.au/asx/1/image/logo/IVC?image_size=L&v=1382312071000,IVC,false,"""shares"",""warrants""",02222471,2020-04-06T09:35:10+1000,2020-04-06T09:28:55+1000,http://www.asx.com.au/asxpdf/20200406/pdf/44gqwfwyx0xmv9.pdf,Annual Report to shareholders,false,132,AU000000IVC8,Ordinary Fully Paid,10.1,10.08,10.15,9.99,0.05,0.498%,675359,10.09,10.1,10.05,1.107%,15.79,2020-02-27T00:00:00+1100,9.07,2020-03-25T00:00:00+1100,2020-08-13T00:00:00+1000,18.01,0.558,765035,4.08,1442518228,143534152,1449695000,143534152,false,"XJO,XKO,XAO,XSO,XAT,XDJ",2020-02-26T00:00:00+1100,2020-03-04T00:00:00+1100,2020-10-05T00:00:00+1100,2020-03-05T00:00:00+1100,0.235,100.0,Final,"AUD 0.235 FRANKED, 3 0% CTR, DRP 2% DISC",2020-03-05T00:00:00+1100,2020-08-13 00:00:00.000
IVE,ISHARES MSCI EAFE ETF,ISMSEAFE,ISHS MSCI EAFE ETF,An iShares fund is an exchange traded fund. The shares of an iShares fund trade on a continuous basis at prevailing market prices. Each iShares fund holds a portfolio of securities managed to generally correspond to the performance of a particular index of stocks or bonds chosen to reflect the performance of a securities sector.,Not Applic,Not Applic,2007-10-10T00:00:00+1000,,http://www.iShares.com.au,"BlackRock Investment Management (Aust), Level 37, Chifley Tower, 2 Chifley Square, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9272 2200,(02) 9272 2566,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 3, 60 Carrington Street, SYDNEY, NSW, AUSTRALIA, 2000",02 8234 5000,false,,IVE,false,"""shares"",""warrants"",""etps""",,,,,,,,AU000000IVE4,Exchange Traded Fund Units Fully Paid,91.48,91.16,91.77,91.09,1.14,1.262%,4807,88.49,95,90.34,0.815%,106.55,2020-01-23T00:00:00+1100,76,2020-03-16T00:00:00+1100,2020-08-13T00:00:00+1000,5.03,17.9454,5455,2.2,360364453,3988980,364912000,3988980,false,,2020-06-23T00:00:00+1000,2020-07-01T00:00:00+1000,2020-07-13T00:00:00+1000,2020-07-02T00:00:00+1000,1.0663863,0.0,Final,AUD DRP,2020-07-02T00:00:00+1000,2020-08-13 00:00:00.000
IVR,INVESTIGATOR RESOURCES LTD,INVESTIGAT,INVESTIGATOR RES LTD,Minerals exploration,Materials,Metals & Mining,2007-04-03T00:00:00+1000,,http://www.investres.com.au,"18 King Street, NORWOOD, SA, AUSTRALIA, 5067",(08) 7325 2222,(08) 3876 0351,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 1, 200 Mary Street, BRISBANE, QLD, AUSTRALIA, 4000",1300 552 270,false,,IVR,true,"""shares""",02142581,2019-09-02T19:06:44+1000,2019-09-02T19:02:55+1000,http://www.asx.com.au/asxpdf/20190902/pdf/4485c77hv8tnx7.pdf,2019 Annual Report,false,56,AU000000IVR6,Ordinary Fully Paid,0.05,0.051,0.053,0.05,0.001,2.041%,13398364,0.05,0.052,0.049,-10.909%,0.064,2020-08-05T00:00:00+1000,0.009,2020-03-17T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0016,8872241,0,50503454,1030682736,51534000,1030682736,false,,,,,,,,,,,2020-08-13 00:00:00.000
IVT,INVENTIS LIMITED,INVENTIS,INVENTIS LIMITED,"The design, manufacture and supply of ergonomic commercial furniture, health and aged care products, electronic controllers and ruggedised computer solutions.",Commercial & Professional Services,Industrials,1999-04-14T00:00:00+1000,,http://www.inventis.com.au,"Unit 4, 2 Southridge Street, EASTERN CREEK, NSW, AUSTRALIA, 2766",(02) 8808 0400,(02) 9620 1582,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,,IVT,false,"""shares""",02153761,2019-10-01T08:08:08+1000,2019-09-30T22:01:10+1000,http://www.asx.com.au/asxpdf/20191001/pdf/44926x25yhhyjb.pdf,Annual Report to shareholders,false,71,AU000000IVT2,Ordinary Fully Paid,0.004,0.005,0.005,0.004,-0.001,-20%,125000,0.004,0.006,0.005,0%,0.008,2020-08-06T00:00:00+1000,0.002,2019-08-13T00:00:00+1000,2020-08-13T00:00:00+1000,0,-0.0024,871462,0,4684329,936865819,3747000,936865819,false,,,,,,,,,,,2020-08-13 00:00:00.000
